userid,num,,Bins,,Bins,Frequency
175449,29,,,,,
175448,29,,,,,
175447,29,,,,,
175446,29,,,,,
175445,29,,,,,
175444,29,,,,,
175442,29,,,,,
175441,29,,,,,
175440,29,,,,,
175439,29,,,,,
175438,29,,,,,
175437,29,,,,,
175436,29,,,,,
175435,29,,,,,
175434,29,,,,,
175433,29,,,,,
175432,29,,,,,
175431,29,,,,,
175430,29,,,,,
175429,29,,,,,
175428,29,,,,,
175427,29,,,,,
175426,29,,,,,
175425,29,,,,,
175424,29,,,,,
175423,29,,,,,
175422,29,,,,,
175421,29,,,,,
175420,29,,,,,
175419,29,,,,,
175418,29,,,,,
175417,29,,,,,
175416,29,,,,,
175415,29,,,,,
175414,29,,,,,
175413,29,,,,,
175412,29,,,,,
175411,29,,,,,
175410,29,,,,,
175409,29,,,,,
175408,29,,,,,
175407,29,,,,,
175406,29,,,,,
175405,29,,,,,
175404,29,,,,,
175403,29,,,,,
175402,29,,,,,
175401,29,,,,,
175400,29,,,,,
175399,29,,,,,
175398,29,,,,,
175397,29,,,,,
175396,29,,,,,
175395,29,,,,,
175394,29,,,,,
175393,29,,,,,
175392,29,,,,,
175391,29,,,,,
175390,29,,,,,
175389,29,,,,,
175388,29,,,,,
175387,29,,,,,
175386,29,,,,,
175385,29,,,,,
175384,29,,,,,
175383,29,,,,,
175381,29,,,,,
175380,29,,,,,
175379,29,,,,,
175378,29,,,,,
175377,29,,,,,
175376,29,,,,,
175375,29,,,,,
175374,29,,,,,
175373,29,,,,,
175372,29,,,,,
175371,29,,,,,
175370,29,,,,,
175369,29,,,,,
175368,29,,,,,
175367,29,,,,,
175366,29,,,,,
175365,29,,,,,
175364,29,,,,,
175363,29,,,,,
175362,29,,,,,
175361,29,,,,,
175360,29,,,,,
175359,29,,,,,
175358,29,,,,,
175356,29,,,,,
175355,29,,,,,
175354,29,,,,,
175353,29,,,,,
175352,29,,,,,
175351,29,,,,,
175350,29,,,,,
175349,29,,,,,
175348,29,,,,,
175347,29,,,,,
175346,29,,,,,
175345,29,,,,,
175344,29,,,,,
175343,29,,,,,
175342,29,,,,,
175341,29,,,,,
175340,29,,,,,
175339,29,,,,,
175338,29,,,,,
175337,29,,,,,
175336,29,,,,,
175335,29,,,,,
175334,29,,,,,
175333,29,,,,,
175332,29,,,,,
175331,29,,,,,
175330,29,,,,,
175329,29,,,,,
175328,29,,,,,
175327,29,,,,,
175326,29,,,,,
175325,29,,,,,
175324,29,,,,,
175323,29,,,,,
175322,29,,,,,
175321,29,,,,,
175320,29,,,,,
175319,29,,,,,
175318,29,,,,,
175317,29,,,,,
175316,29,,,,,
175315,29,,,,,
175314,29,,,,,
175313,29,,,,,
175312,29,,,,,
175311,29,,,,,
175310,29,,,,,
175309,29,,,,,
175308,29,,,,,
175307,29,,,,,
175306,29,,,,,
175305,29,,,,,
175304,29,,,,,
175303,29,,,,,
175302,29,,,,,
175301,29,,,,,
175300,29,,,,,
175298,29,,,,,
175297,29,,,,,
175296,29,,,,,
175295,29,,,,,
175294,29,,,,,
175293,29,,,,,
175291,29,,,,,
175290,29,,,,,
175289,29,,,,,
175288,29,,,,,
175287,29,,,,,
175286,29,,,,,
175285,29,,,,,
175284,29,,,,,
175283,29,,,,,
175282,29,,,,,
175281,29,,,,,
175280,29,,,,,
175279,29,,,,,
175278,29,,,,,
175277,29,,,,,
175276,29,,,,,
175275,29,,,,,
175274,29,,,,,
175273,29,,,,,
175272,29,,,,,
175271,29,,,,,
175270,29,,,,,
175269,29,,,,,
175268,29,,,,,
175267,29,,,,,
175266,29,,,,,
175265,29,,,,,
175264,29,,,,,
175263,29,,,,,
175262,29,,,,,
175261,29,,,,,
175260,29,,,,,
175259,29,,,,,
175258,29,,,,,
175257,29,,,,,
175256,29,,,,,
175255,29,,,,,
175254,29,,,,,
175253,29,,,,,
175252,29,,,,,
175251,29,,,,,
175250,29,,,,,
175249,29,,,,,
175248,29,,,,,
175247,29,,,,,
175246,29,,,,,
175245,29,,,,,
175244,29,,,,,
175243,29,,,,,
175242,29,,,,,
175241,29,,,,,
175240,29,,,,,
175239,29,,,,,
175238,29,,,,,
175237,29,,,,,
175235,29,,,,,
175234,29,,,,,
175233,29,,,,,
175232,29,,,,,
175231,29,,,,,
175230,29,,,,,
175229,29,,,,,
175228,29,,,,,
175227,29,,,,,
175226,29,,,,,
175225,29,,,,,
175224,29,,,,,
175223,29,,,,,
175222,29,,,,,
175221,29,,,,,
175220,29,,,,,
175219,29,,,,,
175218,29,,,,,
175217,29,,,,,
175216,29,,,,,
175215,29,,,,,
175214,29,,,,,
175213,29,,,,,
175212,29,,,,,
175211,29,,,,,
175210,29,,,,,
175209,29,,,,,
175208,29,,,,,
175207,29,,,,,
175206,29,,,,,
175205,29,,,,,
175204,29,,,,,
175203,29,,,,,
175202,29,,,,,
175201,29,,,,,
175200,29,,,,,
175199,29,,,,,
175198,29,,,,,
175197,29,,,,,
175196,29,,,,,
175195,29,,,,,
175194,29,,,,,
175193,29,,,,,
175192,29,,,,,
175191,29,,,,,
175190,29,,,,,
175189,29,,,,,
175188,29,,,,,
175187,29,,,,,
175186,29,,,,,
175185,29,,,,,
175184,29,,,,,
175183,29,,,,,
175182,29,,,,,
175181,29,,,,,
175180,29,,,,,
175179,29,,,,,
175178,29,,,,,
175177,29,,,,,
175176,29,,,,,
175175,29,,,,,
175174,29,,,,,
175172,29,,,,,
175171,29,,,,,
175170,29,,,,,
175169,29,,,,,
175168,29,,,,,
175167,29,,,,,
175166,29,,,,,
175165,29,,,,,
175164,29,,,,,
175163,29,,,,,
175162,29,,,,,
175161,29,,,,,
175160,29,,,,,
175159,29,,,,,
175158,29,,,,,
175157,29,,,,,
175156,29,,,,,
175155,29,,,,,
175154,29,,,,,
175153,29,,,,,
175152,29,,,,,
175151,29,,,,,
175150,29,,,,,
175149,29,,,,,
175148,29,,,,,
175147,29,,,,,
175146,29,,,,,
175145,29,,,,,
175144,29,,,,,
175143,29,,,,,
175142,29,,,,,
175141,29,,,,,
175140,29,,,,,
175139,29,,,,,
175138,29,,,,,
175137,29,,,,,
175136,29,,,,,
175135,29,,,,,
175134,29,,,,,
175133,29,,,,,
175132,29,,,,,
175131,29,,,,,
175130,29,,,,,
175129,29,,,,,
175128,29,,,,,
175127,29,,,,,
175126,29,,,,,
175125,29,,,,,
175124,29,,,,,
175123,29,,,,,
175122,29,,,,,
175121,29,,,,,
175120,29,,,,,
175119,29,,,,,
175118,29,,,,,
175117,29,,,,,
175116,29,,,,,
175115,29,,,,,
175114,29,,,,,
175113,29,,,,,
175112,29,,,,,
175111,29,,,,,
175109,29,,,,,
175108,29,,,,,
175107,29,,,,,
175106,29,,,,,
175105,29,,,,,
175104,29,,,,,
175103,29,,,,,
175102,29,,,,,
175101,29,,,,,
175100,29,,,,,
175099,29,,,,,
175098,29,,,,,
175097,29,,,,,
175096,29,,,,,
175094,29,,,,,
175093,29,,,,,
175092,29,,,,,
175091,29,,,,,
175090,29,,,,,
175089,29,,,,,
175088,29,,,,,
175087,29,,,,,
175086,29,,,,,
175085,29,,,,,
175084,29,,,,,
175083,29,,,,,
175082,29,,,,,
175081,29,,,,,
175080,29,,,,,
175078,29,,,,,
175077,29,,,,,
175076,29,,,,,
175075,29,,,,,
175074,29,,,,,
175073,29,,,,,
175072,29,,,,,
175071,29,,,,,
175070,29,,,,,
175069,29,,,,,
175068,29,,,,,
175067,29,,,,,
175066,29,,,,,
175065,29,,,,,
175064,29,,,,,
175063,29,,,,,
175062,29,,,,,
175061,29,,,,,
175060,29,,,,,
175059,29,,,,,
175058,29,,,,,
175057,29,,,,,
175056,29,,,,,
175055,29,,,,,
175054,29,,,,,
175053,29,,,,,
175052,29,,,,,
175051,29,,,,,
175050,29,,,,,
175049,29,,,,,
175048,29,,,,,
175047,29,,,,,
175046,29,,,,,
175045,29,,,,,
175044,29,,,,,
175043,29,,,,,
175042,29,,,,,
175041,29,,,,,
175040,29,,,,,
175039,29,,,,,
175038,29,,,,,
175037,29,,,,,
175036,29,,,,,
175035,29,,,,,
175034,29,,,,,
175033,29,,,,,
175032,29,,,,,
175031,29,,,,,
175030,29,,,,,
175029,29,,,,,
175028,29,,,,,
175027,29,,,,,
175026,29,,,,,
175025,29,,,,,
175024,29,,,,,
175023,29,,,,,
175022,29,,,,,
175021,29,,,,,
175020,29,,,,,
175019,29,,,,,
175018,29,,,,,
175017,29,,,,,
175016,29,,,,,
175015,29,,,,,
175014,29,,,,,
175013,29,,,,,
175012,29,,,,,
175011,29,,,,,
175010,29,,,,,
175009,29,,,,,
175008,29,,,,,
175007,29,,,,,
175006,29,,,,,
175005,29,,,,,
175004,29,,,,,
175003,29,,,,,
175002,29,,,,,
175001,29,,,,,
175000,29,,,,,
174999,29,,,,,
174998,29,,,,,
174997,29,,,,,
174996,29,,,,,
174995,29,,,,,
174994,29,,,,,
174993,29,,,,,
174992,29,,,,,
174991,29,,,,,
174990,29,,,,,
174989,29,,,,,
174988,29,,,,,
174987,29,,,,,
174986,29,,,,,
174985,29,,,,,
174984,29,,,,,
174982,29,,,,,
174980,29,,,,,
174979,29,,,,,
174978,29,,,,,
174977,29,,,,,
174976,29,,,,,
174975,29,,,,,
174974,29,,,,,
174973,29,,,,,
174972,29,,,,,
174971,29,,,,,
174970,29,,,,,
174969,29,,,,,
174968,29,,,,,
174967,29,,,,,
174966,29,,,,,
174965,29,,,,,
174964,29,,,,,
174963,29,,,,,
174962,29,,,,,
174961,29,,,,,
174960,29,,,,,
174959,29,,,,,
174958,29,,,,,
174957,29,,,,,
174956,29,,,,,
174955,29,,,,,
174954,29,,,,,
174953,29,,,,,
174952,29,,,,,
174951,29,,,,,
174950,29,,,,,
174949,29,,,,,
174948,29,,,,,
174947,29,,,,,
174946,29,,,,,
174945,29,,,,,
174944,29,,,,,
174943,29,,,,,
174942,29,,,,,
174941,29,,,,,
174940,29,,,,,
174939,29,,,,,
174938,29,,,,,
174937,29,,,,,
174936,29,,,,,
174934,29,,,,,
174933,29,,,,,
174932,29,,,,,
174931,29,,,,,
174930,29,,,,,
174929,29,,,,,
174928,29,,,,,
174927,29,,,,,
174926,29,,,,,
174925,29,,,,,
174924,29,,,,,
174923,29,,,,,
174922,29,,,,,
174921,29,,,,,
174920,29,,,,,
174919,29,,,,,
174918,29,,,,,
174917,29,,,,,
174916,29,,,,,
174915,29,,,,,
174914,29,,,,,
174913,29,,,,,
174912,29,,,,,
174911,29,,,,,
174909,29,,,,,
174908,29,,,,,
174907,29,,,,,
174906,29,,,,,
174905,29,,,,,
174904,29,,,,,
174903,29,,,,,
174902,29,,,,,
174901,29,,,,,
174900,29,,,,,
174899,29,,,,,
174898,29,,,,,
174897,29,,,,,
174896,29,,,,,
174895,29,,,,,
174894,29,,,,,
174893,29,,,,,
174892,29,,,,,
174891,29,,,,,
174890,29,,,,,
174889,29,,,,,
174888,29,,,,,
174887,29,,,,,
174886,29,,,,,
174885,29,,,,,
174884,29,,,,,
174883,29,,,,,
174882,29,,,,,
174881,29,,,,,
174880,29,,,,,
174879,29,,,,,
174878,29,,,,,
174877,29,,,,,
174876,29,,,,,
174875,29,,,,,
174874,29,,,,,
174873,29,,,,,
174872,29,,,,,
174871,29,,,,,
174870,29,,,,,
174869,29,,,,,
174868,29,,,,,
174867,29,,,,,
174866,29,,,,,
174865,29,,,,,
174864,29,,,,,
174863,29,,,,,
174862,29,,,,,
174861,29,,,,,
174860,29,,,,,
174859,29,,,,,
174858,29,,,,,
174857,29,,,,,
174856,29,,,,,
174855,29,,,,,
174854,29,,,,,
174853,29,,,,,
174852,29,,,,,
174851,29,,,,,
174850,29,,,,,
174849,29,,,,,
174848,29,,,,,
174847,29,,,,,
174846,29,,,,,
174845,29,,,,,
174844,29,,,,,
174843,29,,,,,
174842,29,,,,,
174841,29,,,,,
174840,29,,,,,
174839,29,,,,,
174838,29,,,,,
174837,29,,,,,
174836,29,,,,,
174835,29,,,,,
174834,29,,,,,
174833,29,,,,,
174832,29,,,,,
174831,29,,,,,
174830,29,,,,,
174829,29,,,,,
174828,29,,,,,
174827,29,,,,,
174826,29,,,,,
174825,29,,,,,
174824,29,,,,,
174823,29,,,,,
174822,29,,,,,
174821,29,,,,,
174820,29,,,,,
174819,29,,,,,
174818,29,,,,,
174817,29,,,,,
174816,29,,,,,
174815,29,,,,,
174813,29,,,,,
174812,29,,,,,
174811,29,,,,,
174810,29,,,,,
174809,29,,,,,
174808,29,,,,,
174807,29,,,,,
174806,29,,,,,
174805,29,,,,,
174804,29,,,,,
174803,29,,,,,
174802,29,,,,,
174801,29,,,,,
174800,29,,,,,
174799,29,,,,,
174798,29,,,,,
174797,29,,,,,
174796,29,,,,,
174795,29,,,,,
174794,29,,,,,
174793,29,,,,,
174792,29,,,,,
174791,29,,,,,
174790,29,,,,,
174789,29,,,,,
174788,29,,,,,
174787,29,,,,,
174786,29,,,,,
174785,29,,,,,
174784,29,,,,,
174783,29,,,,,
174782,29,,,,,
174781,29,,,,,
174780,29,,,,,
174779,29,,,,,
174778,29,,,,,
174777,29,,,,,
174776,29,,,,,
174775,29,,,,,
174774,29,,,,,
174773,29,,,,,
174772,29,,,,,
174771,29,,,,,
174770,29,,,,,
174769,29,,,,,
174768,29,,,,,
174767,29,,,,,
174766,29,,,,,
174765,29,,,,,
174764,29,,,,,
174763,29,,,,,
174762,29,,,,,
174761,29,,,,,
174760,29,,,,,
174759,29,,,,,
174758,29,,,,,
174757,29,,,,,
174756,29,,,,,
174755,29,,,,,
174754,29,,,,,
174753,29,,,,,
174752,29,,,,,
174751,29,,,,,
174750,29,,,,,
174749,29,,,,,
174748,29,,,,,
174747,29,,,,,
174746,29,,,,,
174745,29,,,,,
174744,29,,,,,
174743,29,,,,,
174742,29,,,,,
174741,29,,,,,
174740,29,,,,,
174739,29,,,,,
174738,29,,,,,
174737,29,,,,,
174736,29,,,,,
174735,29,,,,,
174734,29,,,,,
174733,29,,,,,
174732,29,,,,,
174731,29,,,,,
174730,29,,,,,
174729,29,,,,,
174728,29,,,,,
174727,29,,,,,
174726,29,,,,,
174725,29,,,,,
174724,29,,,,,
174723,29,,,,,
174722,29,,,,,
174721,29,,,,,
174720,29,,,,,
174719,29,,,,,
174718,29,,,,,
174717,29,,,,,
174716,29,,,,,
174715,29,,,,,
174714,29,,,,,
174713,29,,,,,
174712,29,,,,,
174711,29,,,,,
174710,29,,,,,
174709,29,,,,,
174708,29,,,,,
174707,29,,,,,
174706,29,,,,,
174705,29,,,,,
174704,29,,,,,
174703,29,,,,,
174702,29,,,,,
174701,29,,,,,
174700,29,,,,,
174699,29,,,,,
174698,29,,,,,
174697,29,,,,,
174696,29,,,,,
174695,29,,,,,
174694,29,,,,,
174693,29,,,,,
174692,29,,,,,
174691,29,,,,,
174690,29,,,,,
174689,29,,,,,
174688,29,,,,,
174687,29,,,,,
174686,29,,,,,
174685,29,,,,,
174684,29,,,,,
174683,29,,,,,
174682,29,,,,,
174681,29,,,,,
174680,29,,,,,
174679,29,,,,,
174678,29,,,,,
174677,29,,,,,
174675,29,,,,,
174674,29,,,,,
174673,29,,,,,
174672,29,,,,,
174671,29,,,,,
174670,29,,,,,
174669,29,,,,,
174668,29,,,,,
174667,29,,,,,
174666,29,,,,,
174665,29,,,,,
174664,29,,,,,
174663,29,,,,,
174662,29,,,,,
174661,29,,,,,
174659,29,,,,,
174658,29,,,,,
174657,29,,,,,
174656,29,,,,,
174655,29,,,,,
174654,29,,,,,
174653,29,,,,,
174652,29,,,,,
174651,29,,,,,
174650,29,,,,,
174649,29,,,,,
174648,29,,,,,
174647,29,,,,,
174646,29,,,,,
174645,29,,,,,
174644,29,,,,,
174643,29,,,,,
174642,29,,,,,
174641,29,,,,,
174640,29,,,,,
174639,29,,,,,
174638,29,,,,,
174637,29,,,,,
174636,29,,,,,
174635,29,,,,,
174634,29,,,,,
174633,29,,,,,
174632,29,,,,,
174631,29,,,,,
174630,29,,,,,
174629,29,,,,,
174628,29,,,,,
174627,29,,,,,
174626,29,,,,,
174625,29,,,,,
174624,29,,,,,
174623,29,,,,,
174622,29,,,,,
174621,29,,,,,
174620,29,,,,,
174619,29,,,,,
174618,29,,,,,
174617,29,,,,,
174616,29,,,,,
174615,29,,,,,
174614,29,,,,,
174613,29,,,,,
174612,29,,,,,
174611,29,,,,,
174610,29,,,,,
174609,29,,,,,
174608,29,,,,,
174607,29,,,,,
174606,29,,,,,
174605,29,,,,,
174604,29,,,,,
174603,29,,,,,
174602,29,,,,,
174601,29,,,,,
174600,29,,,,,
174599,29,,,,,
174598,29,,,,,
174597,29,,,,,
174596,29,,,,,
174595,29,,,,,
174594,29,,,,,
174593,29,,,,,
174592,29,,,,,
174591,29,,,,,
174590,29,,,,,
174589,29,,,,,
174588,29,,,,,
174587,29,,,,,
174586,29,,,,,
174585,29,,,,,
174584,29,,,,,
174583,29,,,,,
174582,29,,,,,
174581,29,,,,,
174580,29,,,,,
174579,29,,,,,
174578,29,,,,,
174577,29,,,,,
174576,29,,,,,
174575,29,,,,,
174574,29,,,,,
174572,29,,,,,
174571,29,,,,,
174569,29,,,,,
174568,29,,,,,
174567,29,,,,,
174566,29,,,,,
174565,29,,,,,
174564,29,,,,,
174563,29,,,,,
174562,29,,,,,
174561,29,,,,,
174560,29,,,,,
174559,29,,,,,
174558,29,,,,,
174557,29,,,,,
174556,29,,,,,
174555,29,,,,,
174554,29,,,,,
174553,29,,,,,
174552,29,,,,,
174551,29,,,,,
174550,29,,,,,
174549,29,,,,,
174548,29,,,,,
174547,29,,,,,
174546,29,,,,,
174545,29,,,,,
174544,29,,,,,
174543,29,,,,,
174542,29,,,,,
174541,29,,,,,
174540,29,,,,,
174539,29,,,,,
174538,29,,,,,
174537,29,,,,,
174536,29,,,,,
174535,29,,,,,
174534,29,,,,,
174532,29,,,,,
174531,29,,,,,
174530,29,,,,,
174529,29,,,,,
174528,29,,,,,
174527,29,,,,,
174526,29,,,,,
174525,29,,,,,
174524,29,,,,,
174523,29,,,,,
174522,29,,,,,
174521,29,,,,,
174520,29,,,,,
174518,29,,,,,
174517,29,,,,,
174516,29,,,,,
174515,29,,,,,
174514,29,,,,,
174513,29,,,,,
174512,29,,,,,
174511,29,,,,,
174510,29,,,,,
174509,29,,,,,
174507,29,,,,,
174506,29,,,,,
174505,29,,,,,
174504,29,,,,,
174503,29,,,,,
174502,29,,,,,
174501,29,,,,,
174500,29,,,,,
174499,29,,,,,
174498,29,,,,,
174497,29,,,,,
174496,29,,,,,
174495,29,,,,,
174494,29,,,,,
174493,29,,,,,
174492,29,,,,,
174491,29,,,,,
174490,29,,,,,
174489,29,,,,,
174488,29,,,,,
174487,29,,,,,
174486,29,,,,,
174485,29,,,,,
174484,29,,,,,
174483,29,,,,,
174482,29,,,,,
174481,29,,,,,
174480,29,,,,,
174479,29,,,,,
174478,29,,,,,
174477,29,,,,,
174476,29,,,,,
174475,29,,,,,
174474,29,,,,,
174473,29,,,,,
174472,29,,,,,
174471,29,,,,,
174470,29,,,,,
174469,29,,,,,
174468,29,,,,,
174467,29,,,,,
174466,29,,,,,
174465,29,,,,,
174464,29,,,,,
174463,29,,,,,
174462,29,,,,,
174461,29,,,,,
174460,29,,,,,
174459,29,,,,,
174458,29,,,,,
174457,29,,,,,
174456,29,,,,,
174455,29,,,,,
174454,29,,,,,
174453,29,,,,,
174452,29,,,,,
174451,29,,,,,
174450,29,,,,,
174448,29,,,,,
174447,29,,,,,
174446,29,,,,,
174445,29,,,,,
174444,29,,,,,
174443,29,,,,,
174442,29,,,,,
174441,29,,,,,
174440,29,,,,,
174439,29,,,,,
174438,29,,,,,
174437,29,,,,,
174436,29,,,,,
174435,29,,,,,
174434,29,,,,,
174433,29,,,,,
174432,29,,,,,
174431,29,,,,,
174430,29,,,,,
174429,29,,,,,
174428,29,,,,,
174427,29,,,,,
174426,29,,,,,
174425,29,,,,,
174424,29,,,,,
174423,29,,,,,
174422,29,,,,,
174421,29,,,,,
174420,29,,,,,
174419,29,,,,,
174418,29,,,,,
174417,29,,,,,
174416,29,,,,,
174415,29,,,,,
174414,29,,,,,
174413,29,,,,,
174412,29,,,,,
174411,29,,,,,
174410,29,,,,,
174409,29,,,,,
174408,29,,,,,
174407,29,,,,,
174406,29,,,,,
174405,29,,,,,
174404,29,,,,,
174403,29,,,,,
174402,29,,,,,
174401,29,,,,,
174400,29,,,,,
174399,29,,,,,
174398,29,,,,,
174397,29,,,,,
174396,29,,,,,
174395,29,,,,,
174394,29,,,,,
174393,29,,,,,
174392,29,,,,,
174391,29,,,,,
174390,29,,,,,
174389,29,,,,,
174388,29,,,,,
174387,29,,,,,
174386,29,,,,,
174385,29,,,,,
174384,29,,,,,
174383,29,,,,,
174382,29,,,,,
174381,29,,,,,
174380,29,,,,,
174379,29,,,,,
174378,29,,,,,
174377,29,,,,,
174376,29,,,,,
174375,29,,,,,
174374,29,,,,,
174373,29,,,,,
174372,29,,,,,
174371,29,,,,,
174370,29,,,,,
174369,29,,,,,
174368,29,,,,,
174367,29,,,,,
174366,29,,,,,
174365,29,,,,,
174364,29,,,,,
174363,29,,,,,
174362,29,,,,,
174361,29,,,,,
174360,29,,,,,
174359,29,,,,,
174358,29,,,,,
174357,29,,,,,
174356,29,,,,,
174355,29,,,,,
174354,29,,,,,
174353,29,,,,,
174352,29,,,,,
174351,29,,,,,
174350,29,,,,,
174349,29,,,,,
174348,29,,,,,
174347,29,,,,,
174346,29,,,,,
174345,29,,,,,
174344,29,,,,,
174343,29,,,,,
174342,29,,,,,
174341,29,,,,,
174340,29,,,,,
174339,29,,,,,
174338,29,,,,,
174337,29,,,,,
174336,29,,,,,
174335,29,,,,,
174334,29,,,,,
174333,29,,,,,
174332,29,,,,,
174331,29,,,,,
174330,29,,,,,
174329,29,,,,,
174328,29,,,,,
174327,29,,,,,
174326,29,,,,,
174325,28,,,,,
174324,28,,,,,
174323,28,,,,,
174322,28,,,,,
174321,28,,,,,
174320,28,,,,,
174319,28,,,,,
174318,28,,,,,
174317,28,,,,,
174316,28,,,,,
174315,28,,,,,
174314,28,,,,,
174313,28,,,,,
174312,28,,,,,
174311,28,,,,,
174310,28,,,,,
174309,28,,,,,
174308,28,,,,,
174307,28,,,,,
174306,28,,,,,
174305,28,,,,,
174304,28,,,,,
174303,28,,,,,
174302,28,,,,,
174301,28,,,,,
174300,28,,,,,
174299,28,,,,,
174298,28,,,,,
174297,28,,,,,
174296,28,,,,,
174295,28,,,,,
174294,28,,,,,
174293,28,,,,,
174292,28,,,,,
174291,28,,,,,
174290,28,,,,,
174289,28,,,,,
174288,28,,,,,
174287,28,,,,,
174286,28,,,,,
174285,28,,,,,
174284,28,,,,,
174283,28,,,,,
174282,28,,,,,
174281,28,,,,,
174280,28,,,,,
174279,28,,,,,
174278,28,,,,,
174277,28,,,,,
174276,28,,,,,
174275,28,,,,,
174274,28,,,,,
174273,28,,,,,
174272,28,,,,,
174271,28,,,,,
174268,28,,,,,
174267,28,,,,,
174266,28,,,,,
174265,28,,,,,
174264,28,,,,,
174263,28,,,,,
174262,28,,,,,
174261,28,,,,,
174260,28,,,,,
174259,28,,,,,
174258,28,,,,,
174257,28,,,,,
174256,28,,,,,
174255,28,,,,,
174254,28,,,,,
174253,28,,,,,
174252,28,,,,,
174251,28,,,,,
174250,28,,,,,
174249,28,,,,,
174248,28,,,,,
174247,28,,,,,
174246,28,,,,,
174245,28,,,,,
174244,28,,,,,
174243,28,,,,,
174242,28,,,,,
174241,28,,,,,
174240,28,,,,,
174239,28,,,,,
174238,28,,,,,
174237,28,,,,,
174236,28,,,,,
174235,28,,,,,
174234,28,,,,,
174233,28,,,,,
174232,28,,,,,
174231,28,,,,,
174230,28,,,,,
174229,28,,,,,
174228,28,,,,,
174227,28,,,,,
174226,28,,,,,
174225,28,,,,,
174224,28,,,,,
174223,28,,,,,
174222,28,,,,,
174221,28,,,,,
174220,28,,,,,
174219,28,,,,,
174218,28,,,,,
174217,28,,,,,
174216,28,,,,,
174215,28,,,,,
174214,28,,,,,
174213,28,,,,,
174212,28,,,,,
174211,28,,,,,
174210,28,,,,,
174209,28,,,,,
174208,28,,,,,
174207,28,,,,,
174206,28,,,,,
174205,28,,,,,
174204,28,,,,,
174203,28,,,,,
174202,28,,,,,
174201,28,,,,,
174200,28,,,,,
174199,28,,,,,
174198,28,,,,,
174197,28,,,,,
174196,28,,,,,
174195,28,,,,,
174194,28,,,,,
174193,28,,,,,
174192,28,,,,,
174191,28,,,,,
174190,28,,,,,
174189,28,,,,,
174188,28,,,,,
174187,28,,,,,
174186,28,,,,,
174185,28,,,,,
174184,28,,,,,
174183,28,,,,,
174182,28,,,,,
174181,28,,,,,
174180,28,,,,,
174179,28,,,,,
174178,28,,,,,
174177,28,,,,,
174176,28,,,,,
174175,28,,,,,
174174,28,,,,,
174173,28,,,,,
174172,28,,,,,
174171,28,,,,,
174170,28,,,,,
174169,28,,,,,
174168,28,,,,,
174167,28,,,,,
174166,28,,,,,
174165,28,,,,,
174164,28,,,,,
174163,28,,,,,
174162,28,,,,,
174161,28,,,,,
174160,28,,,,,
174159,28,,,,,
174158,28,,,,,
174157,28,,,,,
174156,28,,,,,
174155,28,,,,,
174154,28,,,,,
174153,28,,,,,
174152,28,,,,,
174151,28,,,,,
174150,28,,,,,
174149,28,,,,,
174148,28,,,,,
174147,28,,,,,
174146,28,,,,,
174145,28,,,,,
174144,28,,,,,
174143,28,,,,,
174142,28,,,,,
174141,28,,,,,
174140,28,,,,,
174139,28,,,,,
174138,28,,,,,
174137,28,,,,,
174136,28,,,,,
174135,28,,,,,
174134,28,,,,,
174133,28,,,,,
174132,28,,,,,
174131,28,,,,,
174130,28,,,,,
174129,28,,,,,
174128,28,,,,,
174127,28,,,,,
174126,28,,,,,
174125,28,,,,,
174124,28,,,,,
174123,28,,,,,
174122,28,,,,,
174121,28,,,,,
174120,28,,,,,
174119,28,,,,,
174118,28,,,,,
174117,28,,,,,
174116,28,,,,,
174115,28,,,,,
174114,28,,,,,
174113,28,,,,,
174112,28,,,,,
174111,28,,,,,
174110,28,,,,,
174109,28,,,,,
174108,28,,,,,
174107,28,,,,,
174106,28,,,,,
174105,28,,,,,
174104,28,,,,,
174103,28,,,,,
174102,28,,,,,
174101,28,,,,,
174100,28,,,,,
174099,28,,,,,
174098,28,,,,,
174097,28,,,,,
174096,28,,,,,
174095,28,,,,,
174094,28,,,,,
174093,28,,,,,
174092,28,,,,,
174091,28,,,,,
174090,28,,,,,
174089,28,,,,,
174088,28,,,,,
174087,28,,,,,
174086,28,,,,,
174085,28,,,,,
174084,28,,,,,
174083,28,,,,,
174082,28,,,,,
174081,28,,,,,
174080,28,,,,,
174079,28,,,,,
174078,28,,,,,
174077,28,,,,,
174076,28,,,,,
174075,28,,,,,
174074,28,,,,,
174073,28,,,,,
174072,28,,,,,
174071,28,,,,,
174070,28,,,,,
174069,28,,,,,
174068,28,,,,,
174067,28,,,,,
174066,28,,,,,
174065,28,,,,,
174064,28,,,,,
174063,28,,,,,
174062,28,,,,,
174061,28,,,,,
174060,28,,,,,
174059,28,,,,,
174058,28,,,,,
174057,28,,,,,
174056,28,,,,,
174055,28,,,,,
174054,28,,,,,
174053,28,,,,,
174052,28,,,,,
174051,28,,,,,
174050,28,,,,,
174049,28,,,,,
174048,28,,,,,
174047,28,,,,,
174045,28,,,,,
174044,28,,,,,
174043,28,,,,,
174042,28,,,,,
174041,28,,,,,
174040,28,,,,,
174039,28,,,,,
174038,28,,,,,
174037,28,,,,,
174036,28,,,,,
174035,28,,,,,
174034,28,,,,,
174033,28,,,,,
174032,28,,,,,
174031,28,,,,,
174030,28,,,,,
174029,28,,,,,
174028,28,,,,,
174027,28,,,,,
174026,28,,,,,
