userid,avg
105207,4.5
105208,3.522633745
105209,3.733333333
105210,3.532258065
105211,2.428571429
105212,2.9
105213,2.888888889
105214,3.430555556
105215,3.647727273
105216,3.692307692
105217,3.529411765
105218,4.3
105219,2.8
105220,3.416666667
105221,3.7
105222,3.857142857
105223,3.6
105224,2.78045977
105225,4.113636364
105226,3.726277372
105227,3.271428571
105228,3.25
105229,4.5
105230,3.269230769
105231,1.875
105232,5
105233,3.888888889
105234,3.875
105235,3.6875
105236,4
105237,3.5
105238,3.928571429
105239,3
105240,4.5
105241,2.633333333
105242,2.9375
105243,2.375
105244,5
105245,2.625
105246,3.08974359
105247,3.666666667
105248,3.896551724
105249,3.579487179
105250,3.916666667
105251,3.266666667
105252,2.882352941
105253,5
105254,4.1
105255,3.765151515
105256,4.642857143
105257,2.8125
105259,2.846153846
105260,1.944444444
105261,3.409090909
105262,3
105263,3.65
105264,5
105265,3.666666667
105266,2.875
105267,3.139705882
105268,3.764705882
105269,2.5
105270,2.642857143
105271,3.158227848
105272,3.964285714
105273,4.0625
105274,3.339622642
105275,3.666666667
105276,3.833333333
105277,4.112676056
105278,5
105279,4
105280,3.5703125
105281,2.666666667
105282,3.5
105283,3.833333333
105284,3.666666667
105285,3.6125
105287,1.590909091
105288,4.5
105289,1
105290,4.416666667
105291,4.422413793
105292,4.186666667
105293,4.055555556
105294,4
105295,4.115384615
105296,4.368055556
105297,4.8
105298,3.324120603
105299,3.222222222
105300,3.1
105301,3.426470588
105302,3.125
105303,4.5
105304,2.965116279
105305,3.555555556
105306,1.5
105307,2.80952381
105308,4.5
105309,3.821052632
105310,2.701149425
105311,3.904761905
105312,3.9
105313,3.294117647
105314,3.8
105315,2.857142857
105316,2.925531915
105317,3.892857143
105318,3.622137405
105319,4.1
105320,2.820754717
105321,3.75
105322,4.125
105323,5
105324,3.6875
105325,3.75
105326,3.555555556
105327,3.642857143
105328,3.717948718
105329,3.727272727
105330,3.333333333
105331,3.868852459
105332,4.280701754
105333,3.7
105334,3.070175439
105335,4.666666667
105336,4
105337,3.666666667
105338,3.059210526
105339,3.032258065
105340,1.666666667
105341,3.76
105342,4.454545455
105343,4.666666667
105344,4.0625
105345,4.583333333
105346,4.045454545
105347,3.821428571
105348,4
105349,3
105350,3.463141026
105351,4.392857143
105352,3.714285714
105353,3.628571429
105354,2.875
105355,2.9375
105356,3.99796748
105357,3
105358,4.166666667
105359,4.375
105360,3.791666667
105361,3.666666667
105362,3.5
105363,4
105365,4.158333333
105366,3.3
105367,3.375
105368,3.448275862
105369,3.416666667
105370,3.714285714
105371,3.456521739
105372,3.64
105373,3.333333333
105374,3.8359375
105375,3.3
105376,4
105377,1.337209302
105378,5
105379,4.740740741
105380,2.571428571
105381,4.181818182
105382,4.666666667
105383,3.710727969
105384,4.166666667
105385,3.552631579
105386,3.375
105387,4
105388,3.833333333
105389,3.418604651
105390,4.5
105391,3.434782609
105392,3.199074074
105393,4
105394,3.733333333
105395,4.038461538
105396,4.191666667
105397,5
105398,3.954545455
105399,3.3
105400,3.069444444
105401,3.892045455
105402,3.5625
105403,4
105404,3.714285714
105405,2.452054795
105406,4.325
105407,2.972222222
105408,2
105409,4.6
105410,3.041666667
105411,3.714285714
105412,4.5
105413,3.744186047
105414,3.980392157
105415,3.956521739
105416,3.822580645
105417,3.384615385
105418,3.15
105419,2.887380192
105420,3.125
105421,3.294372294
105422,3.621621622
105423,3.25
105424,4.595238095
105425,3.692307692
105426,3.4
105427,3.833333333
105428,3.398648649
105429,3
105430,3.648148148
105431,3.928571429
105432,4.6
105433,4.307692308
105434,4
105435,3
105436,3.857142857
105437,4.666666667
105438,4.357142857
105439,3.588235294
105440,3.916666667
105441,3.5
105442,3.961538462
105443,4.45
105445,3
105446,3.842105263
105447,3.74
105448,4.2
105449,3.040540541
105450,3.230769231
105451,3.541666667
105452,3.894736842
105453,3.326923077
105454,4.2
105455,3.75
105456,4
105457,4.406593407
105458,3.571428571
105459,4.333333333
105460,4.133333333
105461,3.606060606
105462,4.384615385
105464,3.630952381
105465,4.348484848
105467,4.117647059
105468,3.8
105469,3.304347826
105470,3.315789474
105471,2.799242424
105472,4.125
105473,4
105474,3
105475,3.362068966
105476,2.04
105477,3.592592593
105478,3.75
105479,3.65
105480,2.725
105481,3.685393258
105482,2.75
105483,3.5
105484,3.833333333
105485,3.434782609
105486,3.5
105487,4.5
105488,3.125
105489,3.285714286
105490,4.160714286
105491,3.947368421
105492,3
105493,2.571428571
105494,4.101449275
105495,3.547477745
105496,0.5
105497,3.865591398
105498,3.566037736
105499,3.242718447
105500,3.882352941
105501,3.366666667
105502,2
105503,3.176678445
105504,4.105263158
105505,3.666666667
105506,2.461538462
105507,5
105508,4.666666667
105509,0.75
105510,4.5
105511,2.246153846
105512,2.8
105513,5
105514,3.827586207
105515,2.25
105516,3.545454545
105517,3.473684211
105518,3.707070707
105519,4.9375
105521,3.159574468
105522,3.357142857
105523,4
105524,3.833333333
105525,3.391891892
105526,3.704402516
105527,3.125
105528,3.734042553
105529,3.4
105530,3.055084746
105531,3.166666667
105532,3.75
105533,3.52
105534,3
105535,4.571428571
105536,3.454545455
105537,3.625
105538,4
105540,4.12
105541,3.695652174
105542,4.416666667
105543,3.6
105544,4.333333333
105545,5
105546,4.025641026
105547,4.333333333
105548,2.8
105549,4.294117647
105550,3.566666667
105551,3.25
105552,3.545454545
105553,4
105554,3.752688172
105555,3.6
105556,3.529411765
105557,3
105558,4.154285714
105559,3.782608696
105560,4.454545455
105561,3.459770115
105562,3.157142857
105563,4.8
105564,3.0625
105565,4.458333333
105566,3.444444444
105567,3.43
105568,4
105569,4.111111111
105570,3.252066116
105571,2
105572,3.483870968
105573,3.5
105574,3.75
105575,3.916666667
105576,2.974358974
105577,3.274509804
105578,3.875
105579,4.22
105580,3.659574468
105581,2.8125
105582,3.797297297
105583,3.625
105584,3.75
105585,3.1875
105586,3.7
105587,3.849056604
105588,2.846153846
105589,3.795454545
105590,3.537037037
105591,3.87962963
105592,3.923076923
105593,4.2
105594,3.666666667
105595,3.861111111
105596,3.932692308
105597,2.388888889
105598,3
105599,3.416666667
105600,3.8125
105601,3.365384615
105602,3.724390244
105603,3.75
105604,4
105606,3.214285714
105607,3.931034483
105608,3.5
105610,3.257425743
105611,3.8
105612,4.157142857
105613,4.413793103
105614,2.75
105615,3.620689655
105616,3.35
105617,3.615384615
105618,3.351351351
105619,4
105620,4.06547619
105621,3.427272727
105622,4.285714286
105623,3.341359773
105624,4.8
105625,2.9375
105626,4
105627,3.22
105628,3.5
105630,3.9375
105631,3.692124105
105632,3.406779661
105633,3.8125
105634,3.25
105635,3.857142857
105636,3.444444444
105637,3.652777778
105638,2
105639,2.863636364
105640,2
105641,3.880952381
105642,3.647058824
105643,3.5
105644,4.222222222
105645,3.25
105646,3
105647,3.573770492
105648,3.055555556
105649,4.65625
105650,3.7
105651,3.625
105652,4.223076923
105653,3.75
105654,4
105655,3.805555556
105656,4
105657,1
105658,3.214285714
105659,4.166666667
105660,2.588235294
105661,2.642857143
105662,3.266666667
105663,2.625
105664,4.428571429
105665,4.181818182
105666,3.25
105667,3.96
105668,3.612068966
105669,3.727272727
105670,4.301470588
105671,4.0625
105672,3.194174757
105673,3.357142857
105674,3.75
105675,3.5
105676,2.65
105677,3.4
105678,3.840909091
105679,4.307692308
105680,4.5
105681,2.78
105682,3.545454545
105683,3.24137931
105684,2.8
105685,3.62037037
105686,3.619883041
105687,2.95
105688,4.045454545
105689,4
105690,4.9
105691,3.6
105692,3.724137931
105693,2.775
105694,3.083333333
105695,3.857142857
105696,3.5625
105697,3.923076923
105698,3.375
105699,3.289473684
105700,3.218696398
105701,3.75
105702,3.5
105703,2.774319066
105704,4.976744186
105705,4.25
105706,1
105707,3.867924528
105708,2.941176471
105709,3.828947368
105710,3.305555556
105711,2.4375
105712,2.777777778
105713,3.05
105714,4
105715,4.03125
105716,3.166666667
105717,3.928571429
105718,3.557692308
105719,5
105720,3.214285714
105721,3.725806452
105722,3.071428571
105723,2.9
105724,2.239130435
105726,3
105727,3.166666667
105728,2.923076923
105729,4.2
105730,3.5
105731,3.944444444
105733,3.208333333
105734,3.666666667
105735,3.954545455
105736,2
105737,3.657894737
105738,3.118421053
105739,4
105740,3.538461538
105741,3.5
105742,3.31372549
105743,3.602739726
105744,3.119047619
105745,3.8125
105746,3.464285714
105747,4.5
105748,3.5
105749,4.049180328
105750,4.341463415
105751,4.148148148
105752,3.54
105753,3.572649573
105754,4
105755,3.625
105756,2.071428571
105758,4.5
105759,4
105760,3.976
105761,3.75
105762,3.615384615
105763,4.2
105764,4.236842105
105765,3.9
105767,2.333333333
105768,3.217391304
105769,3.745762712
105770,2.34375
105771,3.6
105772,2.5
105773,3.674418605
105774,4.5
105775,3.727272727
105776,3.915492958
105777,2.656140351
105778,2.125
105779,3.25
105780,4.6
105781,2.818181818
105782,4.142857143
105783,4
105784,3.777777778
105785,3.75
105786,3.641975309
105787,3.833333333
105788,4.25
105789,3.625
105790,3.75
105791,3.93877551
105792,3.663636364
105793,4.261904762
105794,3.1
105795,4.333333333
105796,4.055555556
105797,3
105798,3.617117117
105799,3.887096774
105800,4.459016393
105801,3.941176471
105802,3.507246377
105803,2.857142857
105804,4.055555556
105805,3.266666667
105806,1.444444444
105807,3.631578947
105808,3.5
105809,3.444444444
105810,4.285714286
105811,3.307692308
105812,3.416666667
105813,3.78125
105814,3.571428571
105815,4.255
105816,4.162790698
105817,3.689655172
105818,1.5
105819,3.768656716
105820,3.518672199
105822,4.454545455
105823,4.266666667
105824,3.171428571
105825,4.066666667
105826,4
105827,4.271084337
105828,3.675324675
105829,4
105830,4
105831,3.626297578
105832,4.255813953
105833,3.314285714
105834,4
105835,3.5
105836,3.666666667
105837,4.625
105838,3.8
105839,3.625
105840,3.368421053
105841,4.611111111
105842,3.416666667
105843,4.727272727
105844,3.333333333
105845,3.388888889
105846,1.111111111
105847,2.785714286
105848,3.666666667
105849,3
105850,4.32
105851,4.5
105852,3.62962963
105853,4.201923077
105854,4.5
105855,2.818181818
105856,4.916666667
105857,4.305194805
105858,3.666666667
105859,3.6875
105860,4.5
105861,3.818181818
105862,3.166666667
105863,2.714285714
105864,3.565217391
105865,4.25
105866,3.090909091
105867,3.169811321
105868,4.051724138
105869,4.307692308
105870,3.5
105871,3.666666667
105872,3.766666667
105873,4.1
105874,2.75
105875,4.102564103
105876,3.25
105877,3.4
105878,3.795454545
105879,3.875
105880,3.611111111
105881,2.722222222
105882,4.083333333
105883,4.125
105884,4
105885,3.909090909
105886,3.583333333
105887,2.818181818
105888,3.1875
105889,3.626262626
105890,3.333333333
105891,4.617647059
105892,3.823045267
105893,3.40625
105894,2.333333333
105895,2
105896,3.761904762
105897,3.576923077
105898,3.5
105899,2.41509434
105900,4.548387097
105901,4.117647059
105902,3.6
105903,3.326086957
105904,4.272727273
105905,3.456521739
105906,3.909090909
105907,3.780669145
105908,3.261146497
105909,2
105910,3.038461538
105911,3.585714286
105912,3.903225806
105913,3.222222222
105914,2.777777778
105915,3.685714286
105916,3.533333333
105917,3.423076923
105918,3.425287356
105919,3.833333333
105920,2.65
105921,3.142857143
105922,2.988235294
105923,4.2
105924,3.880530973
105925,4.416666667
105926,4.428571429
105927,3.76
105928,3.5
105929,3.611111111
105930,2.833333333
105931,5
105932,3.407643312
105933,5
105934,4.227272727
105935,3.125
105936,3.894736842
105938,4.2
105939,3.5
105940,3.456521739
105941,3.666666667
105942,2.25
105943,4.666666667
105944,2.944700461
105945,4.047619048
105946,3.551537071
105947,2.6
105948,3.210843373
105949,3.82
105950,3.614678899
105951,3.452380952
105952,3.675
105953,3.0859375
105954,4.444444444
105955,4.477272727
105956,3.653061224
105957,3.777777778
105958,3.685897436
105959,3.2625
105960,3.41697417
105961,2.833333333
105962,3.24702381
105963,4.2
105964,3.933333333
105965,4
105966,3.446808511
105967,3.58
105968,1.3125
105969,2.686567164
105970,2.840909091
105971,3.779069767
105972,3
105973,3
105974,3.75
105975,3.034482759
105976,3.408450704
105977,4.074468085
105978,3.75
105979,3.455357143
105980,4
105981,3.785714286
105982,4.055555556
105983,3.875
105984,3.375
105985,4.821428571
105986,3.481481481
105987,3.518518519
105988,3.964028777
105989,3.964285714
105990,2.5
105991,2.285714286
105992,4
105993,3.623376623
105994,3.166666667
105995,3.271341463
105996,4.211538462
105997,3.470588235
105998,3.117647059
105999,4.326530612
106000,4.166666667
106001,4.125
106002,4.222222222
106003,3.736842105
106004,3.797297297
106005,3.324324324
106006,4.366666667
106007,4.166666667
106008,3.24
106009,3.1
106010,3.826923077
106011,4.307692308
106012,3.115384615
106013,1.875
106014,2.745098039
106015,3.272727273
106016,3.666666667
106017,3.666666667
106018,3.511363636
106019,3.222222222
106020,3.615384615
106021,3.229508197
106022,4.044117647
106023,3.334375
106024,3.684210526
106025,4.321428571
106026,3.038461538
106027,2.5
106028,3.7609375
106029,3.666666667
106030,2.5
106031,3.470588235
106032,4.666666667
106033,3.444444444
106034,2.939189189
106036,3.552631579
106037,3.807692308
106038,2.666666667
106039,4.3125
106040,3
106041,3.880434783
106042,2.277777778
106043,3.457627119
106044,4.055555556
106045,3.417910448
106046,3.53
106047,2.722222222
106048,2.91221374
106049,5
106050,5
106051,3.221153846
106052,3.24
106053,3.3125
106054,4
106055,2.85483871
106056,3.625
106057,4.071428571
106058,4.235294118
106059,4.15
106060,3.402777778
106061,2.894871795
106062,3.75
106063,3.761904762
106064,4.8
106065,3.634615385
106066,2.75
106067,3.6875
106068,4.125
106069,4
106070,3.086956522
106071,3.316326531
106072,4.75
106073,3.477272727
106074,3.25
106075,3.673913043
106076,4.954545455
106077,3.854545455
106078,3.00617284
106079,3.833333333
106080,4.055555556
106081,3.223300971
106082,3.556451613
106083,3.235849057
106084,3.137931034
106085,4.475
106086,3.519230769
106087,3.114754098
106088,3.826923077
106089,4.321428571
106090,4.285714286
106091,4
106092,3.705882353
106093,3.544444444
106094,3.5
106095,3.571428571
106096,3.058823529
106097,4.181818182
106098,4
106099,4.636363636
106100,4.3125
106101,3.772727273
106102,3.290322581
106103,3.208333333
106104,3.714285714
106105,3.5
106106,1
106107,3.531914894
106108,3.617647059
106109,2.9
106110,4.470588235
106111,3.553571429
106112,3.139896373
106113,4.074074074
106114,3.666666667
106115,3.144540943
106116,4
106117,3.75
106118,4.333333333
106119,3.214285714
106120,3.875
106121,3.071428571
106122,3.411764706
106123,3.824561404
106124,3.37
106125,3.952755906
106126,3.527777778
106127,3.166666667
106128,3.476744186
106129,4.15
106130,3.409090909
106131,4.5
106132,2.944444444
106133,4.384615385
106134,2.666666667
106135,4.25
106136,3.607142857
106137,3.333333333
106138,3.333333333
106139,2.923076923
106140,3
106141,4.541666667
106142,5
106143,3.983333333
106144,3.285714286
106145,3.858695652
106146,2.642857143
106147,3.5
106148,3.666666667
106149,3.875
106150,4.041666667
106151,3.5625
106153,5
106154,3.886363636
106155,3.833333333
106156,4.125
106157,3.818181818
106158,3.290748899
106159,3.695652174
106160,3
106161,4
106162,3.8
106163,3.5625
106164,4.642857143
106165,3.615384615
106166,3.707729469
106167,4.6
106168,3.933333333
106169,4.307692308
106170,3.407407407
106171,4.2
106172,4.230769231
106173,3.863636364
106174,4.416666667
106175,3.65503876
106176,3
106177,3.948717949
106178,3.61637931
106179,3.695876289
106180,4.361111111
106181,3.376923077
106182,1.583333333
106183,5
106184,3.2
106185,3.6
106186,3.55
106187,3.666666667
106188,3
106189,2
106190,4.5
106191,2.23943662
106192,3.5
106193,3.960526316
106194,3
106195,4.086206897
106196,3.52
106197,3.160944206
106198,4.366666667
106199,3.88372093
106201,3.518518519
106202,4.323529412
106203,3.777777778
106204,3.607142857
106205,4.4
106206,3.75
106207,3.423076923
106208,3.821428571
106209,4.248062016
106210,3.264705882
106211,3
106212,2.888888889
106213,3.24754902
106214,5
106215,4.075
106216,3.983333333
106217,5
106218,3.833333333
106219,3.272727273
106220,3.237654321
106221,3.077702703
106222,3.657142857
106223,4.220588235
106224,4.125
106225,3.198412698
106226,2.272727273
106227,3.45
106228,3.1
106229,3.092105263
106230,3.625
106231,3.5
106232,3.571428571
106233,3.595238095
106234,4.375
106235,4.092105263
106236,3.666666667
106237,3.954545455
106238,3
106239,3.055555556
106240,3.5
106241,3.318181818
106242,3.514705882
106243,4
106244,3.642857143
106245,4.5
106246,3.75
106247,3
106248,3.655913978
106249,4.035714286
106250,3.617647059
106251,4
106252,3.875
106253,2.714285714
106254,3.032520325
106255,4.666666667
106256,3.833333333
106257,5
106258,2.857142857
106259,3.45
106260,2.8
106261,4.056451613
106262,3.166666667
106263,1.944444444
106264,3.652173913
106265,3.617647059
106266,3.133333333
106267,3.909090909
106268,4.574468085
106269,3.833333333
106270,3.696969697
106271,3.083333333
106272,1.75
106273,3
106274,3.966666667
106275,5
106276,3
106277,3.214285714
106278,3.8
106279,3.412587413
106280,3.913043478
106281,3.5
106282,2.476190476
106283,3.659090909
106284,3.145833333
106285,3.25
106286,3.1875
106287,4
106288,3.972222222
106289,4.142857143
106290,4
106291,4.025
106292,3.25
106293,3.787735849
106294,4.467741935
106295,3.076923077
106296,3.529411765
106297,3.888888889
106298,3.24137931
106299,3.111111111
106300,3.272727273
106301,3.097402597
106302,3.522727273
106303,3.731958763
106304,5
106305,3.350574713
106306,4.045454545
106307,3.522727273
106308,2.708333333
106309,3.726744186
106310,5
106311,3.8
106312,3.3125
106313,4.125
106314,3.636363636
106315,4.25
106316,3.5
106317,3.578947368
106318,3
106319,3.223300971
106320,3.722222222
106321,3
106322,4.5
106323,4.395833333
106324,4.072164948
106325,3.663461538
106326,4
106327,4.018518519
106328,4
106329,4.08
106330,3.417582418
106331,3.25
106333,3.496527778
106334,3.411330049
106335,3.3125
106336,3.722222222
106337,3.695652174
106338,3.964285714
106339,3.454545455
106340,4.4375
106341,3.730769231
106342,2.991666667
106343,3.74
106344,3.739130435
106345,3.869565217
106346,3.583333333
106347,3.0625
106348,2.228637413
106349,4.411764706
106350,3.15625
106351,3.6
106352,3
106353,3.847222222
106354,3.052884615
106355,4.142857143
106356,3.763157895
106357,3.5
106358,3.225806452
106359,4.1875
106360,3.753521127
106361,4
106362,3.25
106363,3.162561576
106364,3.5
106365,3.541666667
106366,4.052631579
106367,4.294117647
106368,2.888888889
106370,3.165605096
106371,3.5
106372,3.27027027
106373,3.633333333
106374,4.12
106375,3.591836735
106376,3.666666667
106377,4.166666667
106378,4.1625
106379,4.2
106380,2.8125
106381,3.90625
106382,3.647058824
106383,3.519417476
106384,4.060606061
106385,3.7
106386,3.975
106387,3.532258065
106388,3.0625
106389,3.346153846
106390,4
106391,3.333333333
106392,3.502857143
106393,4.3125
106394,3
106395,3.789473684
106396,3.5
106397,3.847222222
106398,3.78125
106399,3.638554217
106400,5
106401,3.690647482
106402,3.533333333
106403,4.466666667
106404,3.363636364
106405,4.166666667
106406,3.428571429
106407,3.388888889
106409,3.769230769
106410,4.232142857
106411,4.463414634
106412,3.9
106413,3.694444444
106414,4
106415,3.8125
106416,0.5
106417,3
106418,4.304347826
106419,1.85
106420,3.222222222
106421,3.071428571
106422,3.25
106423,3.446902655
106424,3.666666667
106425,3.838709677
106426,3.357142857
106427,3.8
106428,3.714285714
106429,3.608333333
106430,3.875
106431,5
106432,2
106433,3.333333333
106434,3.514705882
106435,3.241092637
106436,3.016949153
106437,2.545454545
106438,3.5
106439,3.5
106440,3.5
106441,5
106442,3.517647059
106443,3.594594595
106444,3.08739255
106445,3.166666667
106446,4.1
106447,3.321428571
106448,3.717241379
106449,3.504219409
106450,4.096774194
106451,4.291666667
106452,3.904761905
106453,3.368421053
106454,3.692307692
106455,3.642857143
106456,2.933823529
106457,3.143939394
106458,3.428571429
106459,3.704545455
106460,3.299465241
106461,1.25
106462,3.977777778
106463,3.5
106464,4.177419355
106465,2.625
106466,2.432432432
106467,5
106468,4.25
106469,2.5
106470,4.086734694
106471,2.75
106472,4.666666667
106473,3.25
106474,4.45
106475,2.984455959
106476,3.706185567
106477,4.357142857
106478,3.6875
106479,4.4
106480,4.333333333
106481,3.715909091
106482,3.862068966
106483,3.166666667
106484,2.7
106485,3.5
106486,4.25
106487,3.833333333
106488,4.018518519
106489,4.833333333
106490,3.807017544
106492,2.5
106493,3.75
106494,3.636363636
106495,3.458333333
106496,3.666666667
106497,3.15
106498,3.6
106499,3.178571429
106500,3.6
106501,3.625
106502,4.133333333
106503,2.76
106504,3.378378378
106505,2.5625
106506,3.666666667
106507,4.916666667
106508,3.340909091
106509,3.35
106510,2.25
106511,3.801104972
106512,4.120155039
106513,4
106514,1.6875
106515,3.96875
106516,3.744897959
106517,3.95
106518,5
106519,3.287878788
106520,3.681818182
106521,4
106522,4.142857143
106523,3.714285714
106524,3.545454545
106525,3.666666667
106526,2.5
106527,3
106528,3.96875
106529,3.925925926
106530,4.833333333
106531,4.166666667
106532,4.041666667
106533,3.921686747
106534,3.63372093
106535,4.263157895
106536,3
106537,4.340425532
106538,3.833333333
106539,3.307692308
106540,3.552631579
106541,3.285714286
106542,4.458333333
106543,3.06741573
106544,5
106545,3.714285714
106546,3.166666667
106547,3.7
106548,3.856164384
106549,3.5
106550,4.5
106551,3.870689655
106552,4.25
106553,3.547169811
106554,3.8125
106555,4.093632959
106556,2.736956522
106557,3.792626728
106558,4.164285714
106559,3
106560,3.625
106561,4.071428571
106562,3.909090909
106563,3.685344828
106564,2.833333333
106565,3.430769231
106566,3.782608696
106567,2.833333333
106568,3.333333333
106569,3.666666667
106570,3.346153846
106571,3.5
106572,3.946428571
106574,3.428571429
106575,2.857142857
106576,3.5
106577,3.375
106578,3
106579,4
106580,2.5625
106581,3.428571429
106582,4.55
106583,3.384615385
106584,2.977642276
106585,3.923076923
106586,4.611111111
106587,3.56557377
106588,1
106589,3.666666667
106590,2.666666667
106591,3.466666667
106592,2.916666667
106593,4
106594,3.87962963
106595,3.82832618
106596,3.75
106597,3.777777778
106598,4.8125
106599,3.045454545
106600,4.590163934
106601,3.952380952
106602,3.275
106603,3.916666667
106604,4.5
106605,4
106606,4.180327869
106607,4
106608,3.944444444
106609,3.423076923
106610,3.666666667
106611,3.9
106612,4
106613,4.157894737
106614,3.633333333
106615,3.125
106616,2.25
106617,3.4
106618,4.5625
106619,4.375
106620,3.477695167
106621,4.642857143
106622,3.417241379
106623,3.75
106624,3.74301676
106625,3.5
106626,3.911764706
106627,4.225
106628,4.217391304
106629,3.390625
106630,3.569444444
106631,2.692307692
106632,3.782608696
106633,2.538461538
106634,3.772277228
106635,4.307692308
106636,3.666666667
106637,3.666666667
106638,3.5
106639,3.385714286
106640,3.142857143
106641,4.228571429
106642,3.545454545
106643,3.714285714
106644,3.8
106645,4.130434783
106646,2.083333333
106647,2.090909091
106648,3.893939394
106649,1
106650,3.583333333
106651,4.285714286
106652,3.75
106653,3.586956522
106654,2.875
106655,3.267857143
106656,3.853658537
106657,4
106658,4.083333333
106659,2.638888889
106660,3.314814815
106661,3.264705882
106662,3.083333333
106663,3.596491228
106664,3.028571429
106665,3.214285714
106666,3.5
106667,3.692307692
106668,4
106669,3.333333333
106670,3.45
106671,3.266666667
106672,3.510416667
106673,3.197802198
106674,2.5
106675,1.5
106676,3.352941176
106677,3.280120482
106678,3.555555556
106679,4.5
106680,1.25
106681,3.862903226
106682,3.936619718
106683,3.589108911
106684,2.653846154
106685,4.5
106686,4
106687,3.941176471
106688,3.333333333
106689,3.816455696
106690,3.12295082
106691,3.895833333
106692,4.3125
106693,3.5
106695,3.318181818
106696,3.961538462
106697,3.825
106698,4.5
106699,3.779661017
106700,3.502857143
106701,3.666666667
106702,3.777777778
106703,4.722222222
106704,3
106705,2.333333333
106706,3.75
106707,3
106708,3.659090909
106709,3.260869565
106710,3.75
106711,2.909090909
106712,3.416666667
106713,3.666666667
106714,2.321428571
106715,4.552631579
106716,4.102150538
106717,4.25
106718,4.25
106719,3.518867925
106720,4.833333333
106721,5
106722,3.8
106723,3.84
106724,4.583333333
106725,4.8
106726,2.5
106727,4.573170732
106728,4.28
106729,3.542857143
106730,2.9
106731,3.844827586
106732,3.550122249
106733,3.2
106734,3.342105263
106735,3.388888889
106736,3.666666667
106737,3.366666667
106738,3.6
106739,3.642857143
106741,3.21875
106742,3.333333333
106743,2.453125
106744,3.8
106745,3
106746,3.382129278
106747,4
106748,2.642857143
106749,4.125
106750,1.722222222
106751,3.142857143
106753,3.928571429
106754,3.75
106755,1
106756,3.529411765
106757,3.583333333
106758,4.8
106759,2.892857143
106760,3.926470588
106761,4.153846154
106762,0.5
106763,3.948051948
106764,3.230769231
106765,3.285714286
106766,3.74137931
106767,3.666666667
106768,4.029411765
106770,4.1
106771,3.277777778
106772,3.527027027
106773,4.181818182
106774,3.444444444
106775,2.552631579
106776,3.942857143
106777,3.571428571
106778,3.827586207
106779,0.5
106780,3.564356436
106781,4.625
106782,3.914285714
106783,3.230769231
106784,3.111111111
106785,4
106786,2.25
106787,3.380952381
106788,2.25
106789,3.733333333
106790,4
106791,2.25
106792,3.772727273
106793,3.857142857
106794,3.597222222
106795,3.428571429
106796,3.9
106797,2.96
106798,4
106799,3.630434783
106800,3.25
106801,2.942675159
106802,4.136363636
106803,3
106804,3.618181818
106805,2.785714286
106806,3.333333333
106807,3.75
106808,4.125
106809,3.34375
106810,3.965714286
106811,4.078947368
106812,2.142857143
106813,4
106814,4.065789474
106815,3
106816,3.5
106817,2.52
106818,4.25
106819,3.142857143
106820,3.885245902
106821,3.625
106822,4.320754717
106823,3.0625
106824,3.85
106825,3.4
106826,3.727272727
106827,3.75
106828,3.933333333
106829,3.779591837
106830,3.666666667
106831,3.071428571
106832,3.87007874
106833,3.880952381
106834,1.532258065
106835,4
106836,3.695574163
106837,2.863157895
106838,3.769230769
106839,3.6625
106840,3.888888889
106841,3.785714286
106842,3.36
106843,4.041666667
106844,4.12
106845,3.666666667
106847,3.772073922
106848,3.142857143
106849,2.666666667
106850,3.722222222
106851,4.055555556
106852,4.25
106853,3.428571429
106854,3.571428571
106855,3.857142857
106857,3.642857143
106858,5
106859,3.58490566
106860,4.38
106862,4
106863,2.919354839
106864,4
106865,2.932608696
106866,3.75
106867,4.0875
106868,4.333333333
106869,3.764705882
106870,3.333333333
106871,3.647058824
106872,4.25
106873,2.569672131
106874,3.605263158
106875,3.527777778
106876,3.423076923
106877,3.741860465
106878,3.166666667
106879,3.576271186
106880,4.666666667
106881,4.996688742
106883,3.775862069
106884,3.75
106885,3.714285714
106886,4
106887,4.25
106888,3.258395522
106889,3.916666667
106890,4.125
106891,3.710526316
106892,3.75
106893,4.166666667
106894,4.071428571
106895,3.405660377
106896,1.8
106897,3.684210526
106898,3.553797468
106899,4
106900,4.052631579
106901,1.318181818
106902,3.592592593
106903,3.762886598
106904,4
106905,2.666666667
106906,4.575
106907,3
106908,3.718181818
106909,3.61440678
106910,3.625
106911,4.368421053
106912,2.590909091
106913,4
106914,3.625
106915,3.6
106917,3.636363636
106918,4.111111111
106919,3.617647059
106920,4
106921,2.751243781
106922,3.916666667
106923,2.576923077
106924,3.888888889
106925,3.574074074
106926,2.875
106927,3.75
106928,2.78125
106929,2
106930,3.728571429
106931,4.285714286
106932,4.174242424
106933,3.647540984
106934,2.545454545
106935,3.923913043
106936,3.744186047
106937,4.038461538
106938,3.225663717
106939,4.473684211
106940,2.888888889
106941,3.38028169
106942,4.2
106943,3.568181818
106944,3.617647059
106945,2.555555556
106946,3.166666667
106947,4.592592593
106948,4.5
106949,3
106950,3.931818182
106951,3.612903226
106952,2.75
106953,3.618421053
106954,3.403846154
106955,4.666666667
106956,3.115384615
106957,2.454545455
106958,4.5
106959,2
106960,3.71875
106961,3.27238806
106962,3.72972973
106963,3.702531646
106964,3.861111111
106965,4.333333333
